serial_timesteps,time_elapsed,nupdates,policy_entropy,clipfrac,value_loss,policy_loss,explained_variance,approxkl,eprewmean,total_timesteps,eplenmean,fps
1208320,6790.382539987564,590,-10.0106325,0.4345255,0.006781081,0.0042550066,0.976339939981699,0.03700029,47.72632155,14499840,594.75,2110
1210368,6801.825968980789,591,-10.004848,0.42791358,0.0067622988,0.0045504896,0.978788597509265,0.036098965,47.78682358999998,14524416,596.16,2147
1212416,6813.302451133728,592,-10.00921,0.42539462,0.007333049,0.00392926,0.973184160888195,0.03587334,47.756618859999996,14548992,596.19,2141
1214464,6824.5892832279205,593,-10.037531,0.42544326,0.006704822,0.0042766724,0.9784845691174269,0.035673745,47.76874174,14573568,595.86,2177
1216512,6836.131723880768,594,-10.091398,0.42872328,0.006545469,0.005043931,0.9773964062333107,0.036642335,47.76209237,14598144,594.04,2129
1218560,6847.9003620147705,595,-10.117757,0.42720953,0.00632874,0.0040258123,0.9796617794781923,0.035758533,47.8016877,14622720,592.56,2088
1220608,6859.759433507919,596,-10.148396,0.4377033,0.0062564746,0.0068653272,0.9794774316251278,0.037956405,47.84257853,14647296,589.65,2072
1222656,6871.648290634155,597,-10.171011,0.4277059,0.0064850375,0.004012794,0.9782921187579632,0.035827726,47.80850311999998,14671872,586.76,2067
1224704,6883.0481514930725,598,-10.188212,0.42468268,0.0063483096,0.00398547,0.978747446089983,0.03584615,47.84657272,14696448,584.82,2156
1226752,6894.822431087494,599,-10.20501,0.43584794,0.006647433,0.0052776095,0.9780288934707642,0.037386116,47.87296658,14721024,586.49,2087
1228800,6906.664239883423,600,-10.212252,0.42478433,0.0063629523,0.004304624,0.9791805855929852,0.035508286,47.90187519,14745600,586.56,2075
1230848,6918.136902809143,601,-10.2155695,0.43477783,0.0065133595,0.0036335918,0.9789162687957287,0.037430055,47.85104421000001,14770176,588.01,2143
1232896,6929.519540786743,602,-10.263895,0.4348306,0.007281354,0.0054880716,0.9762470237910748,0.03771591,47.73338608000001,14794752,592.03,2159
1234944,6940.940454244614,603,-10.28745,0.43102628,0.006945093,0.0044873487,0.9765523504465818,0.036693364,47.66071200999999,14819328,594.81,2152
1236992,6952.3698081970215,604,-10.300324,0.42726222,0.006408015,0.003977432,0.9790338389575481,0.035668377,47.75891291,14843904,593.11,2150
1239040,6963.68807888031,605,-10.321736,0.4251667,0.006612465,0.00382663,0.9769813697785139,0.03566948,47.73235757,14868480,594.78,2171
1241088,6975.041539430618,606,-10.345573,0.4327759,0.006705602,0.003733258,0.9784388300031424,0.036834974,47.76365329000001,14893056,594.03,2164
1243136,6986.624844789505,607,-10.383785,0.4294148,0.006502432,0.0054847472,0.9770137574523687,0.036403775,47.709788939999996,14917632,593.68,2121
1245184,6998.405912637711,608,-10.382079,0.42927662,0.006258483,0.0035610583,0.979981005191803,0.03638518,47.73158498,14942208,591.65,2086
1247232,7010.128167390823,609,-10.37741,0.42810458,0.006516797,0.0057832664,0.9773964695632458,0.03620594,47.81808971000001,14966784,586.56,2096
1249280,7021.774911880493,610,-10.409407,0.42764896,0.006091904,0.005019518,0.9804470911622047,0.035857268,47.88120176,14991360,583.4,2110
1251328,7033.254377365112,611,-10.454864,0.42793798,0.0059023583,0.0060960697,0.9802066534757614,0.03613826,47.99996227999999,15015936,579.68,2141
1253376,7044.696661233902,612,-10.453817,0.43270245,0.006030434,0.0053977994,0.9807860478758812,0.036952674,48.06181233,15040512,576.63,2148
1255424,7056.304350852966,613,-10.459414,0.43531474,0.0058373697,0.005514307,0.9807136915624142,0.037427474,48.11770595000001,15065088,573.0,2117
1257472,7067.808045387268,614,-10.48145,0.4229126,0.0060816677,0.005592515,0.9805560372769833,0.035328723,48.21327902,15089664,569.26,2136
1259520,7079.434214353561,615,-10.513152,0.43338624,0.0057357275,0.006591068,0.9812314715236425,0.036645185,48.257617149999994,15114240,567.33,2114
1261568,7090.751759767532,616,-10.546882,0.43747178,0.00570165,0.005214185,0.9816343858838081,0.037650898,48.23495163,15138816,567.96,2171
1263616,7102.210733413696,617,-10.567868,0.4362834,0.0061583677,0.0055502728,0.9803938530385494,0.03784565,48.17919563,15163392,570.47,2145
1265664,7113.715307712555,618,-10.575204,0.43357745,0.005961128,0.004727007,0.9805852379649878,0.037311308,48.202694810000004,15187968,570.22,2136
1267712,7125.49574804306,619,-10.604246,0.4279909,0.0061862203,0.005983489,0.9804049879312515,0.03640923,48.22954268,15212544,568.54,2086
1269760,7137.075968027115,620,-10.65306,0.433911,0.005951013,0.005841586,0.9806954581290483,0.03724595,48.20459094000001,15237120,568.69,2122
1271808,7148.45166516304,621,-10.668208,0.43325996,0.0059725093,0.0055786455,0.9803796261548996,0.036986582,48.15157713000001,15261696,568.74,2161
1273856,7159.899856328964,622,-10.666796,0.42480054,0.006141696,0.0046106502,0.9803587943315506,0.03568296,48.04112493999999,15286272,569.15,2147
1275904,7171.523136377335,623,-10.659716,0.44254962,0.0059704892,0.005981043,0.9810986872762442,0.038095377,48.071381579999986,15310848,567.52,2114
1277952,7183.030974626541,624,-10.6938925,0.4294148,0.006110052,0.0045797075,0.9809919968247414,0.036904756,48.16519546000001,15335424,564.71,2135
1280000,7194.5712242126465,625,-10.736352,0.43458247,0.005993969,0.0057129883,0.9810674302279949,0.037062623,48.208668540000005,15360000,563.02,2129
1282048,7206.238094329834,626,-10.748167,0.42281097,0.0060472335,0.0045450507,0.9810564629733562,0.035151158,48.21439227,15384576,562.89,2106
1284096,7217.930238246918,627,-10.781743,0.41949868,0.0059847115,0.0057392805,0.9811595361679792,0.034750227,48.17340038999999,15409152,563.32,2102
1286144,7229.248910903931,628,-10.801617,0.43063563,0.006109425,0.006144439,0.980556134134531,0.03647916,48.14149090000001,15433728,561.81,2171
1288192,7240.560210466385,629,-10.81828,0.44388843,0.006171041,0.004798418,0.9802074562758207,0.039005198,48.19439272999998,15458304,561.62,2172
1290240,7251.90195441246,630,-10.841994,0.4286905,0.0062433733,0.00542602,0.9803301487118006,0.03636178,48.220948469999996,15482880,561.98,2167
1292288,7263.579701662064,631,-10.859018,0.43552667,0.0061762505,0.005834765,0.9802425857633352,0.03774967,48.153200879999986,15507456,562.76,2104
1294336,7274.92807674408,632,-10.893877,0.42982164,0.0062148375,0.0059642517,0.9803547635674477,0.03614487,48.12902511999999,15532032,565.02,2165
1296384,7286.514941930771,633,-10.932627,0.42962247,0.006011514,0.0052633127,0.9801963232457638,0.036858734,48.14267507,15556608,565.02,2121
1298432,7298.185373306274,634,-10.949056,0.4334391,0.0062527535,0.0044392897,0.9799238294363022,0.03717508,48.14849301,15581184,564.03,2106
1300480,7309.593947887421,635,-10.95996,0.4337972,0.0061188703,0.004930409,0.9808536320924759,0.03720627,48.15811806999999,15605760,562.84,2154
1302528,7320.920513153076,636,-10.965527,0.4319988,0.005925023,0.006879186,0.9808187149465084,0.036877222,48.229892989999996,15630336,559.1,2169
1304576,7332.430818319321,637,-10.98989,0.429008,0.006126544,0.004763778,0.9809613525867462,0.0363675,48.315341360000005,15654912,557.25,2135
1306624,7343.801217079163,638,-11.010359,0.4325602,0.0060325665,0.0053560967,0.9813593085855246,0.036968064,48.34402628000001,15679488,556.18,2161
1308672,7355.274890422821,639,-11.046545,0.42564297,0.005841383,0.0050784233,0.9818131662905216,0.035994552,48.35230855,15704064,556.17,2142
1310720,7366.553049564362,640,-11.061294,0.43101397,0.0060267,0.0052016745,0.9809405207633972,0.036977924,48.41113950999999,15728640,556.42,2179
1312768,7377.820627450943,641,-11.094365,0.4352662,0.006140793,0.0052543124,0.9807929452508688,0.03747927,48.36623252,15753216,554.29,2182
1314816,7389.636687755585,642,-11.117619,0.43602294,0.006091403,0.0050065713,0.9810665138065815,0.03768519,48.339507319999996,15777792,553.96,2080
1316864,7401.487676382065,643,-11.136416,0.43944082,0.0059619853,0.0075425,0.9801133517175913,0.038090877,48.34742936,15802368,554.26,2073
1318912,7412.779527664185,644,-11.163207,0.440975,0.0060797753,0.008827351,0.981030972674489,0.03878191,48.28854622,15826944,555.87,2176
1320960,7424.188481807709,645,-11.200565,0.4343912,0.006137831,0.005642173,0.9812158290296793,0.03734416,48.300411600000004,15851520,556.58,2154
1323008,7435.497135877609,646,-11.22891,0.44055176,0.006031039,0.0061988872,0.9806668106466532,0.038420197,48.26688811000001,15876096,555.9,2173
1325056,7447.084355354309,647,-11.242769,0.43188086,0.006229907,0.0063880696,0.9809763915836811,0.03682517,48.2985655,15900672,557.27,2121
1327104,7458.4286115169525,648,-11.278927,0.43739825,0.006139205,0.005813658,0.9808718618005514,0.037784636,48.337915390000006,15925248,559.94,2166
1329152,7469.730090856552,649,-11.258363,0.42738038,0.005835427,0.005839795,0.9810933917760849,0.03573037,48.39689985,15949824,559.05,2174
1331200,7481.194632768631,650,-11.266333,0.43866396,0.0062824613,0.005478864,0.9804219231009483,0.038024556,48.42601407999999,15974400,554.64,2143
1333248,7492.768613815308,651,-11.287184,0.44248873,0.005932995,0.0067127,0.9820277635008097,0.038650796,48.409552080000005,15998976,552.31,2123
1335296,7504.535663127899,652,-11.297176,0.43469238,0.0057501914,0.0062280265,0.9819229766726494,0.037110645,48.41485374999999,16023552,553.04,2088
1337344,7516.33304309845,653,-11.317747,0.4400433,0.0061114114,0.0066186963,0.9812424276024103,0.038039558,48.425489160000005,16048128,554.57,2083
1339392,7527.976844787598,654,-11.325167,0.43551835,0.0058079315,0.005504068,0.9820528458803892,0.037535433,48.47190497999999,16072704,555.14,2110
1341440,7539.702823400497,655,-11.364782,0.43788666,0.0060575884,0.0072251754,0.9810481257736683,0.037691653,48.50586472,16097280,553.22,2096
1343488,7551.025093078613,656,-11.38405,0.43537593,0.00599077,0.007138112,0.9812314119189978,0.03719007,48.52335571,16121856,552.36,2170
1345536,7562.655928611755,657,-11.391011,0.4353354,0.00624705,0.0052361023,0.9807913433760405,0.037335157,48.488332250000006,16146432,553.53,2113
1347584,7574.089530944824,658,-11.414438,0.4387856,0.0059202006,0.006958621,0.9816092699766159,0.037859995,48.45698602,16171008,554.57,2149
1349632,7585.436943292618,659,-11.433752,0.44198006,0.0061596287,0.0044756364,0.9800063502043486,0.03903144,48.39275575,16195584,555.78,2165
1351680,7597.101308822632,660,-11.440474,0.43240157,0.0061434032,0.006591817,0.9802840705960989,0.036805063,48.35084925,16220160,558.04,2107
1353728,7608.634506225586,661,-11.485801,0.4409832,0.006377117,0.0065909354,0.9806804582476616,0.03882373,48.33540489999999,16244736,561.96,2131
1355776,7620.197674751282,662,-11.503407,0.4432617,0.006207933,0.0073746853,0.9802152439951897,0.038486905,48.28695834000001,16269312,565.06,2125
1357824,7631.6730806827545,663,-11.515598,0.44413647,0.0065871635,0.006094885,0.9798906221985817,0.039203312,48.24213694,16293888,567.8,2141
1359872,7642.950011014938,664,-11.547749,0.4381593,0.006216439,0.005338541,0.9800654277205467,0.03800308,48.213626729999994,16318464,568.88,2179
1361920,7654.577759504318,665,-11.555944,0.44612232,0.0063129454,0.0066246316,0.9793241545557976,0.039464023,48.235908069999994,16343040,568.67,2113
1363968,7666.403157234192,666,-11.539452,0.44533676,0.005956689,0.007945251,0.9817167166620493,0.03938692,48.26461073,16367616,567.25,2078
1366016,7678.089553833008,667,-11.578882,0.4422973,0.0059314566,0.0067893276,0.9806752037256956,0.03852471,48.28710349000001,16392192,565.14,2103
1368064,7689.948924541473,668,-11.60977,0.43968922,0.005748752,0.006352015,0.9820272661745548,0.03849581,48.315486650000004,16416768,564.27,2072
1370112,7701.6202001571655,669,-11.636761,0.43723148,0.0060062455,0.0067884354,0.9813110083341599,0.037590947,48.30672783999999,16441344,562.79,2105
1372160,7713.155339002609,670,-11.64723,0.4444131,0.005874033,0.0074334666,0.9816666580736637,0.038587976,48.29373353,16465920,560.92,2131
1374208,7724.896587371826,671,-11.627196,0.43364272,0.006147509,0.0045409473,0.9810485262423754,0.037236597,48.32801417000002,16490496,560.48,2093
1376256,7736.673729896545,672,-11.630047,0.43650708,0.0060339468,0.0037767838,0.9810296893119812,0.037773807,48.345654780000004,16515072,560.64,2086
1378304,7748.3232390880585,673,-11.692205,0.44157305,0.0059484434,0.0052532004,0.9815167989581823,0.03830944,48.384854860000004,16539648,559.84,2110
1380352,7759.803527832031,674,-11.697243,0.43835443,0.0060218563,0.00639828,0.9813205767422915,0.03771068,48.433904639999994,16564224,558.27,2141
1382400,7771.338634729385,675,-11.712286,0.43151444,0.00613683,0.0059657726,0.9810025468468666,0.03703234,48.4829892,16588800,557.35,2130
1384448,7782.609105825424,676,-11.730543,0.4402669,0.00616993,0.005698057,0.9802297614514828,0.0385597,48.39896129000001,16613376,558.65,2180
1386496,7794.184864282608,677,-11.75023,0.43156344,0.0063399873,0.0037939162,0.9799507111310959,0.036927808,48.344671319999996,16637952,560.83,2123
1388544,7805.773788928986,678,-11.773395,0.44237858,0.006200654,0.006402296,0.9804986454546452,0.038598783,48.39520868000002,16662528,561.87,2120
1390592,7817.361344099045,679,-11.813508,0.45119634,0.0060528545,0.0070644403,0.9813329763710499,0.0405517,48.3669048,16687104,563.5,2121
1392640,7829.177357673645,680,-11.853306,0.44011235,0.0064784787,0.0050471015,0.9800799302756786,0.038132522,48.28377823999999,16711680,566.83,2080
1394688,7841.016642808914,681,-11.900286,0.44352612,0.0065059112,0.0067495257,0.9788640663027763,0.038771905,48.32085134,16736256,570.95,2076
1396736,7852.344308614731,682,-11.92365,0.43242612,0.006049787,0.0052730218,0.9814118128269911,0.03666833,48.33861095999999,16760832,568.41,2169
1398784,7863.883507490158,683,-11.93401,0.44623208,0.006213037,0.005764227,0.9807578455656767,0.03963461,48.30057381999999,16785408,566.29,2129
1400832,7875.503420829773,684,-11.962447,0.44959703,0.0059080594,0.0054370696,0.9805562067776918,0.039778702,48.27174285,16809984,567.34,2115
1402880,7886.96222114563,685,-11.978323,0.4485066,0.0059632496,0.004985556,0.9814009536057711,0.039848916,48.29501612999999,16834560,570.46,2144
1404928,7898.319659233093,686,-12.008715,0.4388185,0.0058556558,0.004521618,0.9811727702617645,0.037966173,48.31454511,16859136,569.37,2164
1406976,7909.686249494553,687,-12.0422535,0.4438885,0.006082291,0.007633363,0.9807760510593653,0.038924772,48.37649735,16883712,566.94,2162
1409024,7921.090659856796,688,-12.064011,0.4454144,0.0058110803,0.006541056,0.9816980324685574,0.0395323,48.393816939999994,16908288,566.17,2155
1411072,7932.583214044571,689,-12.093324,0.44305807,0.005984068,0.0041900636,0.9806881975382566,0.038740307,48.40826159,16932864,565.53,2138
1413120,7944.0093195438385,690,-12.10269,0.4484334,0.005964239,0.0066033998,0.9808958470821381,0.039879225,48.48286654,16957440,564.55,2151
1415168,7955.38996386528,691,-12.129021,0.44471446,0.0060690986,0.0062297117,0.9813111498951912,0.039016843,48.535703629999986,16982016,564.19,2159
1417216,7966.894501447678,692,-12.164055,0.4414308,0.0057699108,0.005121966,0.9813002049922943,0.03870281,48.515413300000006,17006592,563.12,2136
1419264,7978.326160669327,693,-12.186327,0.4474284,0.0058761523,0.0073251026,0.9820545818656683,0.039744508,48.54507795000001,17031168,560.14,2150
1421312,7989.82524394989,694,-12.194333,0.44704586,0.005893365,0.007818624,0.9818610325455666,0.03951307,48.52532780999999,17055744,557.25,2137
1423360,8001.201639413834,695,-12.22003,0.44249263,0.0057871216,0.005789957,0.9817925468087196,0.038598917,48.50881688,17080320,557.51,2160
1425408,8012.515491962433,696,-12.224318,0.43944907,0.0060130935,0.005940574,0.9812520407140255,0.038047608,48.432386699999995,17104896,559.59,2172
1427456,8023.786881685257,697,-12.243931,0.45299473,0.0059779156,0.0070015923,0.9817224815487862,0.040480793,48.43381194,17129472,562.31,2180
1429504,8035.269340276718,698,-12.264574,0.43855405,0.005842035,0.004765981,0.9817152693867683,0.03810086,48.49541603000001,17154048,563.67,2140
1431552,8046.731326818466,699,-12.306406,0.4380087,0.0057997447,0.006725175,0.9821241181343794,0.037855502,48.50961136000001,17178624,563.94,2144
1433600,8058.27551817894,700,-12.323725,0.4457275,0.006023087,0.006623257,0.9808734711259604,0.039293166,48.53573491,17203200,565.43,2129
1435648,8069.767255783081,701,-12.31502,0.44265157,0.0059387973,0.0069433646,0.9814698491245508,0.038427006,48.49560258000001,17227776,564.92,2139
1437696,8081.451236486435,702,-12.336206,0.44344473,0.0058910605,0.0066600926,0.9819841086864471,0.039097853,48.435739219999995,17252352,564.37,2103
1439744,8093.039442062378,703,-12.389111,0.43734533,0.005661209,0.005180282,0.9822977017611265,0.037965767,48.44082157,17276928,565.52,2120
1441792,8104.369509458542,704,-12.408401,0.43554288,0.005951223,0.005821864,0.9817724246531725,0.037562005,48.476663070000015,17301504,566.36,2169
1443840,8115.879894256592,705,-12.408758,0.45251065,0.0064214775,0.0074356226,0.9800152964890003,0.040118977,48.45483819000001,17326080,567.02,2135
1445888,8127.406225681305,706,-12.409285,0.44680995,0.0062650917,0.0066865967,0.9804460033774376,0.0396475,48.450774669999994,17350656,567.62,2132
1447936,8139.136939287186,707,-12.425501,0.44606528,0.0062643313,0.0067664944,0.9802827443927526,0.039034057,48.52759646000001,17375232,565.86,2095
1449984,8150.568775892258,708,-12.434984,0.44516182,0.0064406195,0.004372404,0.9794389866292477,0.039067015,48.53594273000001,17399808,567.42,2149
1452032,8162.2908980846405,709,-12.461336,0.4460163,0.006748625,0.008022415,0.9786173645406961,0.039275598,48.49682626999999,17424384,571.09,2096
1454080,8173.743611097336,710,-12.463083,0.4544719,0.00612794,0.006735082,0.9805843774229288,0.04115521,48.49577733000001,17448960,570.47,2146
1456128,8185.1810693740845,711,-12.471745,0.45216066,0.006390465,0.0068483106,0.9793431982398033,0.040309347,48.49501582,17473536,568.23,2148
1458176,8196.642654418945,712,-12.499974,0.43778896,0.0065222653,0.0051974594,0.9794630017131567,0.038188804,48.5114019,17498112,566.64,2144
1460224,8208.10862994194,713,-12.532257,0.44935727,0.0063840486,0.0064386525,0.979255573824048,0.03989176,48.51127020999999,17522688,567.42,2143
1462272,8219.656875133514,714,-12.563897,0.44182128,0.0058448096,0.007046292,0.9820332638919353,0.03815476,48.54394179,17547264,569.93,2128
1464320,8231.141442775726,715,-12.58367,0.44472647,0.0058808075,0.007649783,0.9814791455864906,0.03930678,48.57047609999999,17571840,568.35,2140
1466368,8242.457886695862,716,-12.597132,0.43670234,0.005780314,0.0072611356,0.981690151616931,0.037968345,48.50684011000001,17596416,566.45,2171
1468416,8254.08881688118,717,-12.603734,0.4481973,0.0058006356,0.0047878246,0.9821012634783983,0.03973279,48.50025582,17620992,564.41,2113
1470464,8265.722550868988,718,-12.631019,0.44541818,0.006372421,0.0068461113,0.9799852836877108,0.03928365,48.53198359000001,17645568,565.04,2112
1472512,8277.329241037369,719,-12.649908,0.45541182,0.0062232944,0.005663959,0.9805562924593687,0.04115793,48.56325784,17670144,565.7,2117
1474560,8288.629036903381,720,-12.634143,0.44454336,0.0062058056,0.0067295865,0.9806797467172146,0.039166834,48.58208852,17694720,565.54,2175
1476608,8300.11556148529,721,-12.653464,0.44624835,0.005813365,0.0059763426,0.9818259105086327,0.039175358,48.628269599999996,17719296,565.54,2140
1478656,8311.79612326622,722,-12.711344,0.4496662,0.006444761,0.006388755,0.980037696659565,0.039901953,48.647903860000014,17743872,566.6,2104
1480704,8323.142602682114,723,-12.744951,0.44757074,0.0066207936,0.0048212344,0.9793420638889074,0.039748445,48.63807821999999,17768448,568.77,2166
1482752,8334.49993610382,724,-12.766161,0.46030274,0.0063732103,0.00719421,0.9803616665303707,0.042624496,48.61362389999999,17793024,569.18,2164
1484800,8346.170993804932,725,-12.785629,0.4468139,0.0061960593,0.0071498216,0.9809228535741568,0.03949495,48.65247619000001,17817600,566.36,2106
1486848,8357.802654743195,726,-12.784641,0.4526205,0.0061510354,0.0058585163,0.981025118380785,0.040185545,48.69268868,17842176,562.03,2113
1488896,8369.697777986526,727,-12.798433,0.43848062,0.005993899,0.005852175,0.9817745890468359,0.037848044,48.70825524000001,17866752,560.16,2066
1490944,8381.521300077438,728,-12.819426,0.45639253,0.006016814,0.0067585856,0.9814354497939348,0.04107544,48.778921579999995,17891328,557.42,2078
1492992,8393.124568462372,729,-12.840189,0.45578617,0.0064590075,0.0060769296,0.9801851492375135,0.041161634,48.79557063,17915904,560.31,2118
1495040,8404.570313930511,730,-12.882594,0.45299062,0.005915003,0.008775267,0.9811225775629282,0.040568437,48.771424520000004,17940480,561.86,2147
1497088,8415.910153865814,731,-12.87971,0.44777828,0.0061705625,0.00620854,0.9807420559227467,0.039225142,48.763692549999995,17965056,562.27,2167
1499136,8427.472803354263,732,-12.880382,0.44375402,0.006403277,0.0059085255,0.9807249307632446,0.039025832,48.72806085000001,17989632,563.98,2125
1501184,8438.888347148895,733,-12.91897,0.44263935,0.0063884063,0.0068463134,0.9810886979103088,0.03908902,48.743401729999995,18014208,564.28,2153
1503232,8450.311215877533,734,-12.936523,0.44099125,0.006209314,0.005219976,0.9809466246515512,0.038363703,48.76243078,18038784,563.42,2151
1505280,8461.894842147827,735,-12.944814,0.45545253,0.0062259506,0.006538848,0.9811249189078808,0.04062306,48.71094881999999,18063360,563.81,2121
1507328,8473.416147708893,736,-12.940683,0.44388437,0.006219292,0.006293907,0.9811501670628786,0.039073862,48.72697918,18087936,564.69,2133
1509376,8484.858221292496,737,-12.948573,0.44382325,0.006425491,0.0070102825,0.9800648018717766,0.039347555,48.730927019999996,18112512,566.09,2148
1511424,8496.255226612091,738,-12.971479,0.44683433,0.0064396383,0.0063795396,0.9808521494269371,0.03948183,48.6660599,18137088,567.19,2156
1513472,8507.743656873703,739,-12.978055,0.45974946,0.0063771764,0.010809583,0.9803941920399666,0.041733325,48.696176509999994,18161664,567.83,2139
1515520,8519.641306400299,740,-12.976773,0.45207912,0.0064244904,0.0069959685,0.9794188644737005,0.04008204,48.665903130000004,18186240,567.68,2065
1517568,8531.523381471634,741,-12.986809,0.46779385,0.0066580484,0.0104893735,0.979987345635891,0.04331751,48.59740863,18210816,570.01,2069
1519616,8543.075342416763,742,-13.011867,0.4485109,0.006223186,0.007233376,0.9808454662561417,0.039722167,48.589976490000005,18235392,571.04,2127
1521664,8554.582093954086,743,-13.025688,0.4577392,0.006688957,0.00774485,0.9798334818333387,0.04195767,48.59762831999999,18259968,572.47,2135
1523712,8566.069897413254,744,-13.024501,0.4500896,0.0061428794,0.0072856494,0.9801853951066732,0.04047277,48.678416690000006,18284544,572.84,2139
1525760,8577.35642170906,745,-13.074376,0.45497638,0.0064895474,0.0069737276,0.9800021685659885,0.041096188,48.715863490000004,18309120,569.79,2177
1527808,8588.800245046616,746,-13.089879,0.45560303,0.006853156,0.0063494183,0.9791078455746174,0.041902326,48.71866633,18333696,570.78,2147
1529856,8600.219814538956,747,-13.087603,0.44671217,0.0062099565,0.0052562365,0.9802447091788054,0.039065342,48.73618325999999,18358272,569.86,2152
1531904,8611.669533967972,748,-13.118192,0.45515123,0.0063456334,0.008250426,0.981281166896224,0.040526636,48.79351437,18382848,567.44,2146
1533952,8623.307648897171,749,-13.1401615,0.44196764,0.0060279835,0.005805927,0.9814775735139847,0.03862013,48.824585729999995,18407424,563.65,2112
1536000,8635.069503068924,750,-13.1393,0.45518798,0.0064459294,0.0062529645,0.9799195006489754,0.040811773,48.88358394000001,18432000,561.74,2089
1538048,8646.49836564064,751,-13.154442,0.45445165,0.006337357,0.007278665,0.980856966227293,0.041038383,48.83140156,18456576,565.69,2150
1540096,8657.889736652374,752,-13.149043,0.4567911,0.006248649,0.0065309755,0.9801051951944828,0.041152827,48.81838599,18481152,564.96,2157
1542144,8669.540050268173,753,-13.168513,0.45306405,0.0064608157,0.006266035,0.9796760268509388,0.04086139,48.85642549,18505728,563.27,2109
1544192,8680.86694741249,754,-13.171428,0.44916168,0.0064440444,0.005174074,0.9804220702499151,0.04014203,48.81753593999999,18530304,565.78,2169
1546240,8692.314234972,755,-13.188028,0.4591225,0.006164572,0.0085195135,0.9805670455098152,0.04157204,48.76006041000001,18554880,567.23,2147
1548288,8703.668432235718,756,-13.192953,0.45418295,0.0061381035,0.008685311,0.9815385900437832,0.041164972,48.777031820000005,18579456,566.41,2164
1550336,8715.139978408813,757,-13.211416,0.4582234,0.0057707867,0.0071484954,0.9824563339352608,0.041675456,48.861288990000006,18604032,564.59,2142
1552384,8726.48483467102,758,-13.216746,0.4599204,0.0062694037,0.007200724,0.9808019213378429,0.041477486,48.82796727000001,18628608,564.92,2166
1554432,8737.842383861542,759,-13.261,0.45506582,0.0059510474,0.0068066553,0.9826510585844517,0.040967353,48.79587692999999,18653184,564.36,2164
1556480,8749.32242012024,760,-13.313237,0.45887032,0.005997481,0.008473474,0.9814053568989038,0.04178902,48.872447890000004,18677760,564.23,2140
1558528,8760.611080408096,761,-13.339943,0.45458978,0.0059926333,0.008228494,0.9820274021476507,0.040350992,48.912254510000004,18702336,563.49,2177
1560576,8771.913772583008,762,-13.345161,0.46214193,0.0061631757,0.008046644,0.9817846920341253,0.042055674,48.85030612,18726912,564.67,2174
1562624,8783.233976364136,763,-13.321648,0.4461221,0.0061701373,0.007366025,0.9809309486299753,0.03938424,48.84922823,18751488,564.88,2171
1564672,8794.709723949432,764,-13.33199,0.4539183,0.0061816033,0.006927253,0.9817969892174006,0.040530805,48.91020673,18776064,565.1,2141
1566720,8806.060478687286,765,-13.349978,0.4560507,0.0060138856,0.006580749,0.9817493502050638,0.04132069,48.90832086,18800640,559.99,2165
1568768,8817.614187717438,766,-13.351959,0.44750172,0.0060747387,0.0089667365,0.981007281690836,0.039543774,48.90296569,18825216,559.18,2127
1570816,8829.273970365524,767,-13.3685255,0.44979644,0.0061269915,0.0074783517,0.9818951822817326,0.039829798,48.80819280000001,18849792,561.09,2107
1572864,8840.565060853958,768,-13.393158,0.45174146,0.0061957994,0.007439945,0.9811736419796944,0.040507507,48.77979875,18874368,565.11,2176
1574912,8851.876346588135,769,-13.403247,0.4576335,0.0064393645,0.008031591,0.9807921387255192,0.04115293,48.76243771,18898944,566.88,2173
1576960,8863.221252441406,770,-13.420982,0.4528319,0.006235919,0.0067825406,0.9811927601695061,0.040705,48.771807499999994,18923520,568.11,2166
1579008,8874.85196518898,771,-13.47274,0.45394698,0.0063138464,0.006430921,0.9812689572572708,0.04062814,48.808972049999994,18948096,567.39,2113
1581056,8886.228083133698,772,-13.498729,0.46086827,0.0062975166,0.009083538,0.9815685264766216,0.041842964,48.869993539999996,18972672,566.19,2160
1583104,8897.83248758316,773,-13.524218,0.4528647,0.005810864,0.007924968,0.9825640451163054,0.04038818,48.95125515000001,18997248,564.25,2118
1585152,8909.701118469238,774,-13.548956,0.4624144,0.0059553585,0.010173368,0.9812631513923407,0.042544555,48.95473755000001,19021824,562.66,2070
1587200,8921.399901866913,775,-13.593336,0.45026463,0.0058207763,0.007328863,0.9827029071748257,0.039860472,49.01271337,19046400,559.81,2100
1589248,8932.987874507904,776,-13.603137,0.449996,0.0056109275,0.0067176023,0.9834459591656923,0.03993962,49.05383863,19070976,557.78,2120
1591296,8944.631695508957,777,-13.62557,0.4514811,0.005848519,0.0070824055,0.9828948359936476,0.040403213,49.073979529999995,19095552,555.68,2110
1593344,8955.922399520874,778,-13.629721,0.4573608,0.0056606415,0.010158437,0.9826718084514141,0.04156343,49.12008302,19120128,553.63,2176
1595392,8967.388191461563,779,-13.64332,0.45747486,0.005658273,0.008681352,0.9838339611887932,0.04151121,49.138372010000005,19144704,550.33,2143
1597440,8978.865113973618,780,-13.638171,0.4504516,0.005857452,0.008140709,0.9826259315013885,0.040005356,49.19167738,19169280,547.63,2141
1599488,8990.394842386246,781,-13.65523,0.45725077,0.0062462473,0.0075144013,0.9818087592720985,0.04151845,49.217159980000005,19193856,548.13,2132
